Дата,№ заказа,Наименование,Количество,Доп. Расход чипов,Излишки,Виды брака_Дефект 1,Виды брака_Дефект 2,Виды брака_Дефект 3,Виды брака_Дефект 4,Виды брака_Дефект 5,Виды брака_Дефект 6,Виды брака_Дефект 7,Виды брака_Дефект 8,Виды брака_Дефект 9,Виды брака_Дефект 10,% брака,Принт 1 сторона_Дефект 11,Принт 1 сторона_Дефект 12,Брак без видимых причин,Участок,Номенклатура,Цена,кол-во брака,Общее кол-во брака,Заказ клиента,Стоимость брака
2025-03-25,25УП-002992,gAAAAABpAh5JdQvVO3k681se09t-gpBZGe7byTZBrlzYceXNIUbaP_nnoO3qnEGWaYebdIvibB7bZE3oZAnmP9Kc9VGsOuvzy04jZoKIU4A-KX5tkzusTPEaKVMqnX--sgovSE7enGoU8RE3-Gaga2_M-h-qHF643PqyeLpZmdSGkn6XqcttZegJ_CTe2wWFEmcTiWfLZn32DCviduAdVfRvDCC2dlDZ4Q==,465.0,0.0,0.0,0.0,0,0.0,0,6,0,0,1.0,0.0,0,1.51,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,17.0,7.0,0.0,0,119.0
2025-03-25,25УП-002987,gAAAAABpAh5JTObExykagsBCWMqOVxnCgqfoZK4yJWVyswblovXPQJDJgy2F_kiCBOT_mXDNmMVhutp7CnPHtsy4bS8r7TWS1hd2sZpN2WC7UEebgoDOMX8R252Op9vCsm5Fx84fWlj8qX_DZtOPQOaI6QwmojvYUWx1iBJQJLbAdG-jHaoIrI7nodCnlQP_XdQd9kPkLHjZGJj62SipDwcjHdDK0pa55A==,1315.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,0.0,0.0,0,0.0
2025-03-25,25УП-002988,gAAAAABpAh5JG6LBL9n4LGRVTs_J8IAM3P6ftjwgqzQLWlkVnRFKIfAgmLPmZPA7KzLpf7Tb7ErAQKYBHJpgv5KSSWIgrnq6jdubhignudQyHZ2LBveU7Je2ccraEJYxZQZk-KjY05fohmpfJixDKqJIkPSVIofwl2MD6F9RH6-9p8PZiCtJWK78LQhIcQQVD-qA5nDg5XrQnfYqML8klb559M-HfqW__w==,2.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,15.0,0.0,0.0,0,0.0
2025-03-25,25УП-002989,gAAAAABpAh5JQhZjnP1xZELre4yj-_CVCI8Chl-69EUlnoDMCPrqSruqGdfYFAyQbDZ0rq9Tdl2gbLf_fvZ2v5LOygo9cfhjt_pZGD4Czq9t9MPXJyeZ8iVJ1LDbRhyawIj7NJ-DkHDvclRLjf6MH4vs5JTiRPsddkSsikSTUGdLLLJPrD4lwrcsB04eQ8M_6HgzMuQW5nxamD5lrxmsYuyevm7fWeO6tA==,94.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,35.0,0.0,0.0,0,0.0
2025-03-25,25УП-002990,gAAAAABpAh5JE-KK7wyTbr2uepPJOJcE5bW-vC-HfR-b6qyu9o6sLSOYm4lFwg_CAlfusDHNtcExUnP03tZBhMC111Kx7I3rV3aki8OZhd8nFIJKbtrgVSAIrrEP6gv3ZDxykGk1FNlyTHXIKzLKha53fS5I0CRLNOsuYZgau0Hw-0XzJSwAtT5t7HVuN1rFkQBEMKjdH4I-74Qtt6dtFzLAJPkeE06FXQ==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,37.0,0.0,0.0,0,0.0
2025-03-25,25УП-002991,gAAAAABpAh5Js2Fj9aZnyck83-x2T7kqdiYqYJtkiDRFRFaIFUNDypb0c2tmQji_l8SYx4arYEkOi3F4oaQcsYqVVa49U0hfYSUyOlT-AdiJZ-V1C9gLh-ro35maXhkRPJWMBoV4moB6P8Mqx0g_dp16kVcF3KHKU31fOgomr--3ZN4VzxHDOEatbG22XtHITvwHPZcXdiyiqjBYDgjWniig53HhngW-yQ==,37.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,41.0,0.0,0.0,0,0.0
2025-03-25,25УП-002758,gAAAAABpAh5JKIqoc0KB8ih41g-TO18nyb6GvQrNrom2OPtw9cnyFAfzKnuotSnq5l_vc8Dlt73hAhDoJ08uVyTLgeRVSNpgyAcFw5uuDTblE4JRQOi4DhZNa1MZ_v6gZwPsXGoPKwx5qaTS7vkVVb3LmGohpTjMCKVwOxGZvTwVrd3p5IcnjGO8QmLAvYZIGlG-QdlvTjjG_5LsUVG8WUQrUv4Lb7Wj-xFOy7FKvosPQUaf6ZzEQlw=,200.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,32.0,0.0,0.0,0,0.0
2025-03-25,25УП-002606,gAAAAABpAh5JSu9Ec_N7ixi9tnFS8mWeIJcIfmH0MRKBAskey0h67plj0AOc2zx_Zks7RHEZuG0wsh-7YVgaLUUCH06nGz5Ux0QEhsG1GyEjtoYEe6EG0h4MZqJymSYElXFr30VNXx-w2RBT9TBGEbHuLJDaAU_OeCjf067cN5iYuJMpAysMyAqlAuBKHeebbP9K_f0sa9LBjIZal5PJS2HjU_LzXFoXxQ==,100.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1,23,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,21.0,0.0,0.0,0,0.0
2025-03-25,25УП-002688,gAAAAABpAh5J_dUUKKcqJEWYnkl3Dvr4TN9YdWRkQJeipRKBFJ8TXEzCEun5e0bAyRlHhNKge9jSuQdaNxjKu4UgqBX43TWzIsqX0t2E3fU8O0GcWejmyktQMujYFoIFK_3s82Pnkp9iidZ431lTbL9C3Td_l0xua7rr2DjH986oblVsMHAYdPrmghf2VX84-2Rj12ZsjC6Y_FFnXsy75YJ06ZYApVZ48moR98ZF-eLK-Ab1Ei304wQ=,50.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,24.0,0.0,0.0,0,0.0
2025-03-25,25УП-002756,gAAAAABpAh5JljdF5UDfSLdMhTkQJK1XoO7eYk1Hug5VMNjWmenyzsa7aTB674nocDgtetbh4jZC1Sxpbvnz2N8XbbDVvSHC1BnE9HwDrCnvfAe0zF4YjGfiBRzTS258bbOxm3hoKHilpdsO1u30JMfe18bYEtrrRnb6-r5r5xIbkL_jfcR7b-cO6qf24v1o0gnGlAkwEfKEw919tpNZWvrASTP_dE5qOuVxQuP3bSgWeLM4JjH9yfo=,52.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,3,31,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,22.0,0.0,0.0,0,0.0
2025-03-25,25УП-002755,gAAAAABpAh5J92wxm3lnJLBIT75j_Nat16BrC-sVoLvI1Ed88YFUM00XgB09p_JTcIjZ97Z8vmCgH81qPmzR3U4J-ZGSMuUqjWw0novqKc6L41Z-T5qxtRMc-xAr3XyIk3Aag99bdkrzmvWg7_K2Il4Qu0hW9xx4P8tM64nKzS3H8tB9vs3SJgO_q5YAMplCgGN1osNzQF6a5b8_BiOPCvb9dlkHE3GTPFzvfRnO4MeKbngizMB5-GM=,34.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,5.0,0.0,0.0,0,0.0
2025-03-25,25УП-003014,gAAAAABpAh5JCKrHFKq2ljN_N2ExNLFpHRMUnYmpNfTnU6DMPGLVbQmR0q3ktjND1U5ZBfi_eZGWsLsP4nf13cLf-9oF2kmVT6a3AFilkbT6tTMnTLYL4zMOR_rzjtA6oItE0Ifmxmz6LOI6kUS-TNziiLltrBoPxC2mTZL0SITHUclA5waHUBRPuCQN-_xmeRgfGqHeoJH84R1slsWCxFkDMEOJYaYGQg==,11.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1,34,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,11.0,0.0,0.0,0,0.0
2025-03-25,25УП-003015,gAAAAABpAh5JqO2ISMKxoZzknxyR29DC3NgGZ0YoC5BN8da-5mVIVHXjkwjixuSEbg9tfYx0Crc6JwmG92CcYIWKfG8zg5K_cYD__TNWTRoUEk_Qj7u0LJt8ZLvw97UyUk9Ya4lWuE0bKKUPGjq3b6ulovwBavfKH5SWPioAONHEjxslDKNd2upgDm0UJCq5ZnIkrRpyk_Ln-1ryiYBD_ahL_53ag-VY4g==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,2,22,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,14.0,0.0,0.0,0,0.0
2025-03-25,25УП-002987,gAAAAABpAh5JypD838WfNEz0AlLi64My24RN5vSwam1MF9P5sQLEkJ9sa1KgIk2siwQAeIcb3hBObjhUYZYQ5evQNOKyWpZ7uMNAVt0aaWlVMMWtIROpi-8oUUIIDzHo7Q4yY0qNy4XK4KfgpPmry-repPDrK1SyfMuAW1-ji-RVFdXixu5JvIRN894R3keIKoXeetY78me0hpH1FTLrxOQ6pnsPb0-Drw==,1315.0,0.0,0.0,0.0,0,0.0,11,0,1,9,0.0,0.0,0,1.6,0,0,4.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,21.0,0.0,0,378.0
2025-03-26,25УП-002703,gAAAAABpAh5JS13u825jJHmxEXdSqQlEPBZhTc4Cwmqv6vDIkcMQTAPjSAVdWxM11Gw8TqvAVZhZZO0pQGtcieDP1fZn4j7Iw9aZ7xPKmoe6R8i4YzxsoceTkSrQ9SKDjL0I963RyQMxfIDUT2wWlh8v7Ko7UuDTO8nLOJ0_lYmFpYSgZzdbCyXok6g7zjkU6p_Ezz9d_JBs8LsD__7bkvpUSRaeHFtOkDZ8irI-PYl_0TVp5NhOb6PTw0YO1MRHBC8laUwro3snDgCLfCUO10bOLjoHq-LGfjIxA45wHRJbSNhtkm0MQ6CTT8unY9qYgdrsuzSJrczh,3000.0,0.0,0.0,0.0,0,0.0,0,0,5,79,3.0,0.0,0,2.9,29,20,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,36.0,87.0,0.0,0,3132.0
2025-03-26,25УП-003111,gAAAAABpAh5J8TQRoOE-N8ONxoOH8_tFMGn8Yp-YgDZPq0tQQiVgp5RVmuR81V2rnUqGhkwWcbddxlw1NziLusyDLZuo1EGyXD_q9-fTC-zuhnqXT6zOpa4VQw4mJ7F-3VJbViBfHz1mMkmpzRAvQ32H1hnJ_WomyXk8wIAXrDSr1JxCCgLnkHYNhgWS5Uf3q6Y60n4Ah2lNN13kPLBRyfjhBp_UUnt6MA==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,34.0,0.0,0.0,0,0.0
2025-03-26,25УП-00993,gAAAAABpAh5JpccvGS_vkYIQ9wQHjkL66l7BkN4-ELtQSjM-sd5fsusxrnELJRATEFH2OCR3xNZd0OSXiOuCIr28cGdIAQPlpoREmpCQpzLCh6HX5sa0wmunwfU7fAOQ5BJwunIvH7IpHP5WXln-3nffoUYonoZiAVGaxlR0kM88cLkkR5PCcodAvTxn6t-H9Kk4uGgt3RSo9zQNPr_l39-uXHC-04oGrQ==,32.0,0.0,0.0,0.0,0,0.0,1,0,0,0,2.0,0.0,0,9.38,0,0,0.0,Цех 1,Отсутствует информация,0.0,3.0,0.0,0,0.0
2025-03-26,25УП-002547,gAAAAABpAh5JA-zEq56k2S5XWLi55Br0t8BrHKkqmEVFRYMIG7J-jficf2rbctO6uVbYoJQ9nT91z5M1TIJw9qm0Koz24g7MoiyTsC3RQNN-uFHx15IA7RjRb6x8nNGQNM-SGqmE7v1Tuo3HvZb1yylLKCGNweqF3YJTy672lBMN_NR3A4P1tWeH-P51ma4O78uPuw9Wtp-fa8NlmJ-7cXUNlBtvfHETQcmOxP8gcoXCGsIqDV5mlLDdjh2pUwusk9rhRTo_clOY4iuOycrKtoEzx4YXxYm_eDOPTaAfRXCIPMv4KxI1QZteC812KM1WbIzUDUFepiQ5,579.0,0.0,0.0,0.0,0,1.0,3,0,0,0,0.0,0.0,0,0.69,19,23,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,32.0,4.0,0.0,0,128.0
2025-03-26,25УП-002974,gAAAAABpAh5JBNxsNsXC73nx0lVcrdQB3LnZlI59S3ISkUcoNCgyr_hp7hXExIF7BJZMW_OxUjxQqJqwm7vxq1R7pKjge8hXr69Vp1XhO-CoSVDm77KIIITLZdRmOF2TM_FpS8zYLJPyykRnrgCnaOmSVZdRE7tR_rHnddMdmQ6Cf_5phtDyjVjsFnQ5KokfBu9-ZB8ConNYWXiVA1ZcKeVoZa1zumf07g==,958.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,9,67,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,25.0,0.0,0.0,0,0.0
2025-03-26,25УП-002789,gAAAAABpAh5JnnbYqr5U66X_lXimk6wMYGn5MG-5JtUq3Ty2M5tC86mtCgUqBL3HNAkUINvwHRk6m-amElGcpop-0xvAQynDyb4TquLq5BxSFFzvPJs9MnhuvKNC4ESUkgQptTuWBfGuIXTE-2MoiGCmHZo2hWtR44o86_l4tgBol7KzgBY7l_qE8INFr72tbQuWGjFclxV08zBDHc26p5U0M40UyvtaffPEJn4Rt3sPcEB_suFJdNqm46aSa4yGzyHmqA5gBqdy7NdNt0PMuqtpOkT7Q8fHSPUUofYn5016kw3BudGFHdjDoPmWnHfZkr9pIh63bEI4,564.0,0.0,0.0,0.0,0,2.0,13,0,2,0,0.0,0.0,0,3.01,24,18,1.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,46.0,17.0,0.0,0,782.0
2025-03-26,25УП-002530,gAAAAABpAh5JfF-NC9iEYCO0VXtdXB6lC1fVYQpPLIPW2O-IN2JGulH5mTrZUIZJ9R8pluq-4NP_zEfKLyTGy8UZhJvADL-OAXr-nzXyV-G1tkXpQXSta-NRP7swxWvJ9ab1K9GBPAL1-OsJzJrMnzgoStq1eXKqGSXkbJl0WQNMOc5G2ufvG_pM4Qwpfqqs_KEPUNAfK9aQ1o0i0B8yjgKzDFj_L-BB2xXejueX7zG2xbpG1juwY13ChYaP6FrJfhyj9_iiop2D,528.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,1.0,0,0.19,1,23,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,42.0,1.0,0.0,0,42.0
2025-03-26,25УП-002974,gAAAAABpAh5JXsUBDmACHZqknEEUNpbauhk8tHE38vz-NP-LXpxl0DfinlwVJ0Hbj0GX4_1pkUXRX3Jn-pxMAm1HXSgVqmi95gyGqljYoOVacq4Ve45o6nnepv8hIoDM-7KKKqnaorKXX-2Cb86CebXbtqz5s8kkjpGn7Sk4Exhp8PE7Q-VBokqRjN4XLLxlj4EODRhhWs_6Pepw4SiQGjfRINy9-LPhbQ==,958.0,0.0,0.0,0.0,0,0.0,5,0,0,0,0.0,0.0,0,0.52,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,25.0,5.0,0.0,0,125.0
2025-03-26,25УП-003013,gAAAAABpAh5J0sZYvHo67Wb0cilcgFImvX9_KLATBv4TOeojSm_QuJmPFAR2Y0ALIjD0aRvtKBInTUK_UiyFlJxJfevuNxbLLQ4s9AyfaD8M_rim3YadnclsKBce3tGuayiCYSq7CQ4vYi_x4GoIaSyZEmWiMkb4hwHfdNh9i0xORhWndk31AomBF-1fiDAirV7iPAy_-oI4fRsm0lnuKjNHFqYt8vfMMw==,1342.0,0.0,0.0,0.0,0,0.0,11,0,11,8,3.0,0.0,0,2.46,1,22,14.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,17.0,33.0,0.0,0,561.0
2025-03-26,25УП-002845,gAAAAABpAh5JxG_AcUDvMXWHwbzQ0ffENz2Ep7ErWLHDmanc-LdLylP5gYOlCOXKB_ry7OHQU2V3cTh2YDRgVij8pKoWA1xBClmlw13gM22YUGT4J13SVIs078ViLAO-6MVR7czqDDg_at-iCLIv3ej-smZTBavbcUVlsTiDLR5LRGBmodu6aAouslVqZhsq4pNbo0mTPAMDizBsO1FnaBU0yZyh7-VqW7ymx7ycNcBtDSFvv_iMk5rE5x4bzK4Ak295cupS0d_y,1032.0,0.0,0.0,0.0,0,0.0,1,0,0,6,0.0,0.0,12,1.84,10,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,9.0,19.0,0.0,0,171.0
2025-03-26,25УП-002846,gAAAAABpAh5JgGOizUXkCcJL5WzdGE31RHnTeTEiv02MaLJRKESjiZh8ojSSo6kJ8p9Kj0-FbQlHQcB1KFdqXp7jhJbaTxPAzgpw0rI626c2QwvAeAG21jQYgohpZ4JZkir_-HFtXwGhl5PkXkLFczAHWGydl5TS1RPyppSZDwNemokWmisijd_1bXmAi-3MCtvKyjdDHukkBEkzcdTSPfizhI4whGeSESWi1rIsj336bOSZ5l7qIimPPZFvUXaKiPBJApyAqs7B,1032.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1.0,0.0,7,0.97,3,0,1.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,49.0,10.0,0.0,0,490.0
2025-03-26,25УП-002847,gAAAAABpAh5JV18SBoC2JP4qmo7J0eg-WADOmnALkEV8hzw2aZd1EclPuGuogCB-aZVmQUagIb5G5W5_U4LPbkveNKvhBv6Iellj4OiGBjLM0KIUoQS_-yTy6F0riGZzT8GzEcmDGzYeqF20GtMEaMPuiHl7DHtmGtX-fDqs1Tel5I7aZVIJFLYJSKiRbipo0JmGBNwOSqWzdKRlTw4kepMRocJBEwq4xHpNfqKNHYQzGjhU7mcMO_xThNob8SieboNjt3ZF0EQV,1032.0,0.0,0.0,0.0,0,0.0,0,0,0,7,3.0,0.0,10,1.94,2,0,2.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,16.0,20.0,0.0,0,320.0
2025-03-26,25УП-002840,gAAAAABpAh5JnC7uRQ8RkabGtkmePdjlyjk9JhjE9PV1umxDxqFOYpVa8CSlqKhs2HCxN8gqvrkHInMrzowTjqgSi-3hiXZDQ8YpzcoQU7NyF8vy6m0hF5Nlr0wkodo4NmuE4fmALy9c87Fb1lwJ15aApluyXDOuKLOpHLU5PM5M0h9QvSfHMwORWXCfRCF6sj6OnhpFgFNboaVoyOCyXmrWZXgmOEnib23EkxM2wvKfW8Ufa1LpZWvKS3KwglSRoZXzhv4tNsfxU0b6djhJFHdHHMKOj-n7hLI6Tm9slxnekE_45tfBzP9A2axFrmAOVnUYp4f9PeikgmrRFPxpfZmDi8J9Jg6cLQ==,57.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,15,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,16.0,0.0,0.0,0,0.0
2025-03-26,25УП-002771,gAAAAABpAh5JNQwWuefm0ARwEPFpPRacKabHeI6T6INkmB90z1X1Bcvbj_v7xXe5RB8FXMo_j40MJEFrnpYPNb2ZZ3aaehmnCdMb8Y79TLpIVfS1zFWxXvw81j2zhFctctCsuG8v_9gHvAeFLP4qZfK-eQZw_KWwP3JdgPLRcoC1v9Sgizk8-nwuivNWQfPJTboBgxfT9o5Mqk5d8kONxsNvoL5mekzyGYHPB8yTYyIxaL7_InzJG5w=,6.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,18,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,0.0,0.0,0,0.0
2025-03-27,25УП-002956,gAAAAABpAh5J1Bp7eTJuA9PThhrqDof-AkwEXyYXM2h3qwNpSpWRO92xQ-wUNSRKq8H5OJZ_8RJKbn6IkhUVM6m0fjXaTSRqXn-c1Ll9YJcZo4xF6Y9M4eATDW-TGbmBgQdbtfvQ278r1S37CplLuAB9_InRF7bNcXvz-RHTLjjL_Z6YkkoebL0O2z01JN7sJMwO8ioGM95xN2FkvHLnN8TL3OwimFGs4FjhpgpuSHMOWseVbi6dKmkZDjRaNM4rPfbfbY6BypJJ,600.0,0.0,0.0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0.33,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,25.0,2.0,0.0,0,50.0
2025-03-27,25УП-002603,gAAAAABpAh5JR2JM61aOeSDVQFRKb3zCdAAlEQT4oc2Z43Qg_aXw_BdqwtvVVN7Ppebd4ysFZb8azxPBpQw01-b4QQsubMiBCnIRMXWpjyTzJBo4g8CtHJuY4HiiH5cfe3rUeBJS82YpZMOSrYZXu-6NY1pGK_ptPgg6LcjJ6Oe215Ob4PtHTmZz91gQ1_kY6w2WTM06A1_v5JSE5913GGxM8NWROuvMUAaGrEqy23IYK92k3CVNCdlXruwsLx3JyBbh6mmm8YH--Cj9YaBx7VGbKXOkPbhV0pk103Cv5Aka44_CuZvy2cih9HkxinpTvniB54jUu7Sy,1008.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,24,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,10.0,0.0,0.0,0,0.0
2025-03-27,25УП-002789,gAAAAABpAh5JA65Ty39wEeqXiv_bM21uDQSR30gK6IJOY0ZfHh-Kv18vKbnIH8-EReZ12PHCTaieoU4wi582y8F91yyDGLO8m-2zQkBZktYkpaiWLkqDwg9orI6w-NWtYnwllN9NAGberEXTPQEi8UR-yQX0xxDDA-KYHaXi6xvXFEpLKRfldg_JCH6IxGa-CO5B6iZG1auPNi8nbz-4KHUqolOQ6jYvS4FP0xVB82JHNmbUTDL6mtoAs2Tk_Hn5PA-fHFPuSYuhO8g4WcOf2IRpIMd3ptcvzyqu9ldxskag7hwvRAoAOm2tH2M6wDZWJAdka1jOUWF0,564.0,0.0,0.0,0.0,0,1.0,0,0,0,0,0.0,0.0,0,0.18,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,46.0,1.0,0.0,0,46.0
2025-03-27,25УП-002842,gAAAAABpAh5JpGMoDniliCG3872T5-Ilcr3VQkIQ2p0mgZw3FjT1yYfcPk7RA2I0jspe2LxD5lz7NvgS8GD0TRJygvRR6U479oLIYbJVA6L4awDmwluX4FHwC8felYe8ZDXo-YNfBf8HWWGFXVkPzU1acLyEKgZaehzbRIcloAix1g9hhiMQAkQGL3KtwnzSxWTvTg3Y1Hu9I3FzTllLVzp7-ajsjOJu1VW9O1n5rqh5P_qORkEME_NTLivfy1NHK5SeBrzjKEZ7GRPZLBOVc5gn4QlAJSeIyf8vf4sQNcGJkCfan_c3fjqfWPccQyy12t4Qj9h6Gppb,92.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,4,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,38.0,0.0,0.0,0,0.0
2025-03-27,25УП-002976,gAAAAABpAh5JoUJkjIqDuyjUv9kCcp38MQXYxX-w3794A3IiWRqg8Ot0B8t1luVZFW1DYUsGPlscPN8L0i2DeTRAsT0XBjlL47uTPd7QsUOrhep2KImpmwzgxp5qFXTLGuu-4IzfcujTzJ-szY2Y0OVZmFCwva7Dqh_a7GPwnSPukXdIycJmP5-TmZyB0h0o7HlBFr8kEN2oXrBQFz85eLdfJcO0VBEbUsfMWs9h9521orxXVMO0vGw7E5UbLkn3SJCZaj4Aao-NUoyGbSQgGUP2Vi-Meq8V7S8S8RP6ar5BwghWPKBWpL3s58RaOMnB_n8i9qBirs7V,49.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,23,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,16.0,0.0,0.0,0,0.0
2025-03-27,25УП-002977,gAAAAABpAh5JQ0F9bl0dWNxJk8nTYs61egIHSavLMmtKOt0QQhyWdLN7qV3DyrMQYmVpfY33FnDaHd-meXaPZKxO98Dj09644UgyffrfFPL9sU4d-4aOB-1vTRo0-bq9WUdcHJXN_XpbOuBnMFfH7yzpiofmXz1o6kgkMwDihz3HRRP0Qh2pTXwOqzs8psPbnPD5rM7I5pzn6WjxSrg6ls9LwdrxXD2AMicZGYV2kIKEYqR0MmDESDMg01574AtBqdDVdQ6lB8OJ,221.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,19,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,16.0,0.0,0.0,0,0.0
2025-03-27,25УП-001083,gAAAAABpAh5JjxphgDoT__T5oi9HG6RnGOv40jT87qfTlU4aW5-6NAaN_qy7bDowfZPzpWg5Hf-OdZC6NjZUXJ2-8RBzIAxa2SMuw5uxGVh9kHXfQFt2mL8O-Z1OzUrhWPm5rNhcYUrztzZtZn0CPt77MSVZPuIZZw3TOxL82CN5aA1_KGCFB6IOAFDsgvkNEW4gM4ULcaECCEkKSv8RITVhdRuqwosPVNIiLfKj6yNm23O5auFgINT-eN2IzALXbslTBmOCmEUT,250.0,0.0,0.0,0.0,0,10.0,0,0,3,21,0.0,0.0,0,13.6,0,0,4.0,Цех 1,9a2c08346e8f2b7dea5895e297e3203649dce8f4e28a2353d3bc04f97d5a6f63,38.0,34.0,0.0,0,1292.0
